category,term,hebrew_term,wikipedia_en,wikipedia_he,wikidata_id,father,student_of,student,date_of_birth,place_of_birth,date_of_death,place_of_death
Biblical,Zophar,צופר הנעמתי,https://en.wikipedia.org/wiki/Zophar,https://he.wikipedia.org/wiki/%D7%A6%D7%95%D7%A4%D7%A8_%D7%94%D7%A0%D7%A2%D7%9E%D7%AA%D7%99,Q3867348,,,,16c BCE,,16c BCE,
Tannaim,Zugot,תקופת הזוגות,https://en.wikipedia.org/wiki/Zugot,https://he.wikipedia.org/wiki/%D7%AA%D7%A7%D7%95%D7%A4%D7%AA_%D7%94%D7%96%D7%95%D7%92%D7%95%D7%AA,Q228480,,,,,,,
Biblical,Zuph,Zuph,https://en.wikipedia.org/wiki/Zuph,,Q8075332,,,,,,,
Tannaim,אבא (תנא),אבא (תנא),,https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%90_%28%D7%AA%D7%A0%D7%90%29,Q126014757,,,,,Israel / ישראל,,
Tannaim,אבא בנימין,אבא בנימין,,https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%90_%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F,Q30527571,,,,,,,
Tannaim,אבא יוסי חליקופרי איש טבעון,אבא יוסי חליקופרי איש טבעון,,https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%90_%D7%99%D7%95%D7%A1%D7%99_%D7%97%D7%9C%D7%99%D7%A7%D7%95%D7%A4%D7%A8%D7%99_%D7%90%D7%99%D7%A9_%D7%98%D7%91%D7%A2%D7%95%D7%9F,Q21993862,,,,,,,
Tannaim,אבא יוסף הבנאי,אבא יוסף הבנאי,,https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%90_%D7%99%D7%95%D7%A1%D7%A3_%D7%94%D7%91%D7%A0%D7%90%D7%99,Q55647221,,,,,,,
Tannaim,אבא שאול,אבא שאול,,https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%90_%D7%A9%D7%90%D7%95%D7%9C_%28%D7%AA%D7%A0%D7%90%D7%99%D7%9D_%D7%A9%D7%95%D7%A0%D7%99%D7%9D%29,Q25498608,,,,,,,
Amoraim,אבימי בן רחבה,אבימי בן רחבה,,https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%99%D7%9E%D7%99_%D7%91%D7%9F_%D7%A8%D7%97%D7%91%D7%94,Q19317835,,,,,,,
Amoraim,אבימי בר נאזי,אבימי בר נאזי,,https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%99%D7%9E%D7%99_%D7%91%D7%A8_%D7%A0%D7%90%D7%96%D7%99,Q21035167,,,,,,,
Amoraim,אבימי בר פפי,אבימי בר פפי,,https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%99%D7%9E%D7%99_%D7%91%D7%A8_%D7%A4%D7%A4%D7%99,Q18575248,,,,,,,
Amoraim,אבימי מהגרוניא,אבימי מהגרוניא,,https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%99%D7%9E%D7%99_%D7%9E%D7%94%D7%92%D7%A8%D7%95%D7%A0%D7%99%D7%90,Q21035168,,,,,,,
Biblical,אהבת הגר,אהבת הגר,,https://he.wikipedia.org/wiki/%D7%90%D7%94%D7%91%D7%AA_%D7%94%D7%92%D7%A8,Q55649071,,,,,,,
Biblical,אחימלך בן אביתר,אחימלך בן אביתר,,https://he.wikipedia.org/wiki/%D7%90%D7%97%D7%99%D7%9E%D7%9C%D7%9A_%D7%91%D7%9F_%D7%90%D7%91%D7%99%D7%AA%D7%A8,Q20502061,Abiathar / אביתר,,,,,,
Biblical,אחימן ששי ותלמי,אחימן ששי ותלמי,,https://he.wikipedia.org/wiki/%D7%90%D7%97%D7%99%D7%9E%D7%9F_%D7%A9%D7%A9%D7%99_%D7%95%D7%AA%D7%9C%D7%9E%D7%99,Q25491082,,,,,,,
Biblical,איש האלוהים מיהודה,איש האלוהים מיהודה,,https://he.wikipedia.org/wiki/%D7%90%D7%99%D7%A9_%D7%94%D7%90%D7%9C%D7%95%D7%94%D7%99%D7%9D_%D7%9E%D7%99%D7%94%D7%95%D7%93%D7%94,Q85998031,,,,,,,
Tannaim,אלעזר בן חרסום,אלעזר בן חרסום,,https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%A2%D7%96%D7%A8_%D7%91%D7%9F_%D7%97%D7%A8%D7%A1%D7%95%D7%9D,Q6042401,,,,,,,
Geonim,אלעזר בר שמואל אלוף,אלעזר בר שמואל אלוף,,https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%A2%D7%96%D7%A8_%D7%91%D7%A8_%D7%A9%D7%9E%D7%95%D7%90%D7%9C_%D7%90%D7%9C%D7%95%D7%A3,Q131939283,,,,,Lucena / לוסנה,,
Tannaim,אם אין אני לי מי לי,אם אין אני לי מי לי,,https://he.wikipedia.org/wiki/%D7%90%D7%9D_%D7%90%D7%99%D7%9F_%D7%90%D7%A0%D7%99_%D7%9C%D7%99_%D7%9E%D7%99_%D7%9C%D7%99,Q85996638,,,,,,,
Tannaim,אמר רבי עקיבא,אמר רבי עקיבא,,https://he.wikipedia.org/wiki/%D7%90%D7%9E%D7%A8_%D7%A8%D7%91%D7%99_%D7%A2%D7%A7%D7%99%D7%91%D7%90,Q124005035,,,,,,,
Tannaim,ארזי הלבנון,ארזי הלבנון,,https://he.wikipedia.org/wiki/%D7%90%D7%A8%D7%96%D7%99_%D7%94%D7%9C%D7%91%D7%A0%D7%95%D7%9F_%28%D7%A7%D7%99%D7%A0%D7%94%29,Q55648271,,,,,,,
Tannaim,בן אחיה,בן אחיה,,https://he.wikipedia.org/wiki/%D7%91%D7%9F_%D7%90%D7%97%D7%99%D7%94,Q30526645,,,,,,,
Tannaim,בן בבי,בן בבי,,https://he.wikipedia.org/wiki/%D7%91%D7%9F_%D7%91%D7%91%D7%99,Q30526644,,,,,,,
Tannaim,בן הא הא,בן הא הא,,https://he.wikipedia.org/wiki/%D7%91%D7%9F_%D7%94%D7%90_%D7%94%D7%90,Q20606571,,,,,,,
Biblical,בני הנביאים,בני הנביאים,,https://he.wikipedia.org/wiki/%D7%91%D7%A0%D7%99_%D7%94%D7%A0%D7%91%D7%99%D7%90%D7%99%D7%9D,Q6611545,,,,,,,
Biblical,בני משה שמעבר לסמבטיון,בני משה שמעבר לסמבטיון,,https://he.wikipedia.org/wiki/%D7%91%D7%A0%D7%99_%D7%9E%D7%A9%D7%94_%D7%A9%D7%9E%D7%A2%D7%91%D7%A8_%D7%9C%D7%A1%D7%9E%D7%91%D7%98%D7%99%D7%95%D7%9F,Q112247700,,,,,,,
Biblical,בני עבדי שלמה,בני עבדי שלמה,,https://he.wikipedia.org/wiki/%D7%91%D7%A0%D7%99_%D7%A2%D7%91%D7%93%D7%99_%D7%A9%D7%9C%D7%9E%D7%94,Q18191432,,,,,,,
Biblical,בני קטורה,בני קטורה,,https://he.wikipedia.org/wiki/%D7%91%D7%A0%D7%99_%D7%A7%D7%98%D7%95%D7%A8%D7%94,Q6703869,,,,,,,
Tannaim,בני רבי חייא,בני רבי חייא,,https://he.wikipedia.org/wiki/%D7%91%D7%A0%D7%99_%D7%A8%D7%91%D7%99_%D7%97%D7%99%D7%99%D7%90,Q6952348,,,,,,,
Tannaim,בנימין הצדיק,בנימין הצדיק,,https://he.wikipedia.org/wiki/%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%9F_%D7%94%D7%A6%D7%93%D7%99%D7%A7,Q30527575,,,,,,,
Tannaim,ברייתא דרבי עקיבא,ברייתא דרבי עקיבא,,https://he.wikipedia.org/wiki/%D7%91%D7%A8%D7%99%D7%99%D7%AA%D7%90_%D7%93%D7%A8%D7%91%D7%99_%D7%A2%D7%A7%D7%99%D7%91%D7%90,Q97221675,,,,,,,
Biblical,ברית יצחק ואבימלך,ברית יצחק ואבימלך,,https://he.wikipedia.org/wiki/%D7%91%D7%A8%D7%99%D7%AA_%D7%99%D7%A6%D7%97%D7%A7_%D7%95%D7%90%D7%91%D7%99%D7%9E%D7%9C%D7%9A,Q113557698,,,,,,,
Tannaim,דבי רבי עקיבא ודבי רבי ישמעאל,דבי רבי עקיבא ודבי רבי ישמעאל,,https://he.wikipedia.org/wiki/%D7%93%D7%91%D7%99_%D7%A8%D7%91%D7%99_%D7%A2%D7%A7%D7%99%D7%91%D7%90_%D7%95%D7%93%D7%91%D7%99_%D7%A8%D7%91%D7%99_%D7%99%D7%A9%D7%9E%D7%A2%D7%90%D7%9C,Q112415951,,,,,,,
Biblical,דוד וישבי,דוד וישבי,,https://he.wikipedia.org/wiki/%D7%93%D7%95%D7%93_%D7%95%D7%99%D7%A9%D7%91%D7%99,Q133883476,,,,,,,
Tannaim,הוגרס בן לוי,הוגרס בן לוי,,https://he.wikipedia.org/wiki/%D7%94%D7%95%D7%92%D7%A8%D7%A1_%D7%91%D7%9F_%D7%9C%D7%95%D7%99,Q30526641,,,,,,,
Biblical,הוהם מלך חברון,הוהם מלך חברון,,https://he.wikipedia.org/wiki/%D7%94%D7%95%D7%94%D7%9D_%D7%9E%D7%9C%D7%9A_%D7%97%D7%91%D7%A8%D7%95%D7%9F,Q25497393,,,,,,,
Tannaim,הולך בדרכו עקיבא,הולך בדרכו עקיבא,,https://he.wikipedia.org/wiki/%D7%94%D7%95%D7%9C%D7%9A_%D7%91%D7%93%D7%A8%D7%9B%D7%95_%D7%A2%D7%A7%D7%99%D7%91%D7%90,Q6569466,,,,,,,
Biblical,הורם מלך גזר,הורם מלך גזר,,https://he.wikipedia.org/wiki/%D7%94%D7%95%D7%A8%D7%9D_%D7%9E%D7%9C%D7%9A_%D7%92%D7%96%D7%A8,Q30526736,,,,,,,
Tannaim,הלל לומד תורה,הלל לומד תורה,,https://he.wikipedia.org/wiki/%D7%94%D7%9C%D7%9C_%D7%9C%D7%95%D7%9E%D7%93_%D7%AA%D7%95%D7%A8%D7%94,Q30526875,,,,,,,
Biblical,הנבואה במסורת ישראל,הנבואה במסורת ישראל,,https://he.wikipedia.org/wiki/%D7%94%D7%A0%D7%91%D7%95%D7%90%D7%94_%D7%91%D7%9E%D7%A1%D7%95%D7%A8%D7%AA_%D7%99%D7%A9%D7%A8%D7%90%D7%9C,Q6260530,,,,,,,
Biblical,הנביא מבית אל,הנביא מבית אל,,https://he.wikipedia.org/wiki/%D7%94%D7%A0%D7%91%D7%99%D7%90_%D7%9E%D7%91%D7%99%D7%AA_%D7%90%D7%9C,Q85998173,,,,,,,
Tannaim,הפרדס של עקיבא,הפרדס של עקיבא,,https://he.wikipedia.org/wiki/%D7%94%D7%A4%D7%A8%D7%93%D7%A1_%D7%A9%D7%9C_%D7%A2%D7%A7%D7%99%D7%91%D7%90,Q18191716,,,,,,,
Biblical,הקדשה לנבואה,הקדשה לנבואה,,https://he.wikipedia.org/wiki/%D7%94%D7%A7%D7%93%D7%A9%D7%94_%D7%9C%D7%A0%D7%91%D7%95%D7%90%D7%94,Q6260561,,,,,,,
Tannaim,השועל והדגים,השועל והדגים,,https://he.wikipedia.org/wiki/%D7%94%D7%A9%D7%95%D7%A2%D7%9C_%D7%95%D7%94%D7%93%D7%92%D7%99%D7%9D,Q30527063,,,,,,,
Tannaim,ואמרתם כה לחי,ואמרתם כה לחי,,https://he.wikipedia.org/wiki/%D7%95%D7%90%D7%9E%D7%A8%D7%AA%D7%9D_%D7%9B%D7%94_%D7%9C%D7%97%D7%99,Q7025365,,,,,,,
Tannaim,זכריה בן הקצב,זכריה בן הקצב,,https://he.wikipedia.org/wiki/%D7%A8%D7%91%D7%99_%D7%96%D7%9B%D7%A8%D7%99%D7%94_%D7%91%D7%9F_%D7%94%D7%A7%D7%A6%D7%91,Q42054008,,,,1c,Judaea / פרובינקיה יודיאה,,Judaea / פרובינקיה יודיאה
Tannaim,זכריה בן קבוטל,זכריה בן קבוטל,,https://he.wikipedia.org/wiki/%D7%96%D7%9B%D7%A8%D7%99%D7%94_%D7%91%D7%9F_%D7%A7%D7%91%D7%95%D7%98%D7%9C,Q115562388,,,,,,,
Biblical,זכריהו,זכריהו,,https://he.wikipedia.org/wiki/%D7%96%D7%9B%D7%A8%D7%99%D7%94%D7%95,Q20502302,,,,,,,
Tannaim,חיבור ספר הזוהר,חיבור ספר הזוהר,,https://he.wikipedia.org/wiki/%D7%97%D7%99%D7%91%D7%95%D7%A8_%D7%A1%D7%A4%D7%A8_%D7%94%D7%96%D7%95%D7%94%D7%A8,Q16132443,,,,,,,
Tannaim,חכמי יבנה ברומא,חכמי יבנה ברומא,,https://he.wikipedia.org/wiki/%D7%97%D7%9B%D7%9E%D7%99_%D7%99%D7%91%D7%A0%D7%94_%D7%91%D7%A8%D7%95%D7%9E%D7%90,Q12407515,,,,,,,
Tannaim,חנן בן אבישלום,חנן בן אבישלום,,https://he.wikipedia.org/wiki/%D7%97%D7%A0%D7%9F_%D7%91%D7%9F_%D7%90%D7%91%D7%99%D7%A9%D7%9C%D7%95%D7%9D,Q7212350,,,,,,,
Biblical,חנן בן יגדליהו,חנן בן יגדליהו,,https://he.wikipedia.org/wiki/%D7%97%D7%A0%D7%9F_%D7%91%D7%9F_%D7%99%D7%92%D7%93%D7%9C%D7%99%D7%94%D7%95,Q18191828,,,,,,,
Tannaim,חנן הנחבא,חנן הנחבא,,https://he.wikipedia.org/wiki/%D7%97%D7%A0%D7%9F_%D7%94%D7%A0%D7%97%D7%91%D7%90,Q115786078,,,,,,,
Tannaim,טוב שבגויים הרוג,טוב שבגויים הרוג,,https://he.wikipedia.org/wiki/%D7%98%D7%95%D7%91_%D7%A9%D7%91%D7%92%D7%95%D7%99%D7%99%D7%9D_%D7%94%D7%A8%D7%95%D7%92,Q116025485,,,,,,,
Tannaim,יהודה בן גרים,יהודה בן גרים,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%91%D7%9F_%D7%92%D7%A8%D7%99%D7%9D,Q93892988,,Shimon bar Yochai / שמעון בר יוחאי,,,Judaea / פרובינקיה יודיאה,2c,Syria Palaestina / סוריה פלשתינה
Tannaim,יהודה בן דורתאי,יהודה בן דורתאי,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%91%D7%9F_%D7%93%D7%95%D7%A8%D7%AA%D7%90%D7%99,Q6579674,,,,,,,
Tannaim,יהודה בן נחמיה,יהודה בן נחמיה,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%91%D7%9F_%D7%A0%D7%97%D7%9E%D7%99%D7%94,Q123819771,,,,,,,
Biblical,יואל ואביה בני שמואל,יואל ואביה בני שמואל,,https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%90%D7%9C_%D7%95%D7%90%D7%91%D7%99%D7%94_%D7%91%D7%A0%D7%99_%D7%A9%D7%9E%D7%95%D7%90%D7%9C,Q7037827,,,,,,,
Tannaim,יוחאי,יוחאי,,https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%97%D7%90%D7%99,Q122833420,,,,,Judaea / פרובינקיה יודיאה,,Judaea / פרובינקיה יודיאה
Amoraim,יוחנן דקציון,יוחנן דקציון,,https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%97%D7%A0%D7%9F_%D7%93%D7%A7%D7%A6%D7%99%D7%95%D7%9F,Q125876825,,,,,Syria Palaestina / סוריה פלשתינה,,Syria Palaestina / סוריה פלשתינה
Tannaim,יוחנן כהן גדול,יוחנן כהן גדול,,https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%97%D7%A0%D7%9F_%D7%9B%D7%94%D7%9F_%D7%92%D7%93%D7%95%D7%9C,Q20608481,,,,,,,
Biblical,יוסף משיתא,יוסף משיתא,,https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%A1%D7%A3_%D7%9E%D7%A9%D7%99%D7%AA%D7%90,Q6609470,,,,,,,
Tannaim,יועזר איש הבירה,יועזר איש הבירה,,https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%A2%D7%96%D7%A8_%D7%90%D7%99%D7%A9_%D7%94%D7%91%D7%99%D7%A8%D7%94,Q28969653,,,,,,,
Biblical,יחזיאל הלוי,יחזיאל הלוי,,https://he.wikipedia.org/wiki/%D7%99%D7%97%D7%96%D7%99%D7%90%D7%9C_%D7%94%D7%9C%D7%95%D7%99,Q61126618,,,,,,,
Biblical,יפיע מלך לכיש,יפיע מלך לכיש,,https://he.wikipedia.org/wiki/%D7%99%D7%A4%D7%99%D7%A2_%D7%9E%D7%9C%D7%9A_%D7%9C%D7%9B%D7%99%D7%A9,Q25497360,,,,,,,
Tannaim,"ישיבת רשב""י","ישיבת רשב""י",,https://he.wikipedia.org/wiki/%D7%99%D7%A9%D7%99%D7%91%D7%AA_%D7%A8%D7%A9%D7%91%22%D7%99,Q12408364,,,,,,,
Tannaim,"ל""ג בעומר","ל""ג בעומר",https://en.wikipedia.org/wiki/Lag_BaOmer,https://he.wikipedia.org/wiki/%D7%9C%22%D7%92_%D7%91%D7%A2%D7%95%D7%9E%D7%A8,Q748801,,,,,,,
Biblical,מדון,מדון,,https://he.wikipedia.org/wiki/%D7%9E%D7%93%D7%95%D7%9F,Q6583825,,,,,,,
Biblical,מיילדות במקרא,מיילדות במקרא,,https://he.wikipedia.org/wiki/%D7%9E%D7%99%D7%99%D7%9C%D7%93%D7%95%D7%AA_%D7%91%D7%9E%D7%A7%D7%A8%D7%90,Q30527082,,,,,,,
Tannaim,מיתת תלמידי רבי עקיבא,מיתת תלמידי רבי עקיבא,,https://he.wikipedia.org/wiki/%D7%9E%D7%99%D7%AA%D7%AA_%D7%AA%D7%9C%D7%9E%D7%99%D7%93%D7%99_%D7%A8%D7%91%D7%99_%D7%A2%D7%A7%D7%99%D7%91%D7%90,Q55655147,,,,,,,
Biblical,מלחמת מלך ערד,מלחמת מלך ערד,,https://he.wikipedia.org/wiki/%D7%9E%D7%9C%D7%97%D7%9E%D7%AA_%D7%9E%D7%9C%D7%9A_%D7%A2%D7%A8%D7%93,Q115286875,,,,,,,
Biblical,מלכת,מלכת,,https://he.wikipedia.org/wiki/%D7%9E%D7%9C%D7%9B%D7%AA,Q128190009,Machir / מכיר; Hezron / חצרון; Zelophehad / צלפחד,,,,,,
Tannaim,מערת הלל,מערת הלל,,https://he.wikipedia.org/wiki/%D7%9E%D7%A2%D7%A8%D7%AA_%D7%94%D7%9C%D7%9C,Q31197483,,,,,,,
Tannaim,מערת רבי שמעון בר יוחאי,מערת רבי שמעון בר יוחאי,,https://he.wikipedia.org/wiki/%D7%9E%D7%A2%D7%A8%D7%AA_%D7%A8%D7%91%D7%99_%D7%A9%D7%9E%D7%A2%D7%95%D7%9F_%D7%91%D7%A8_%D7%99%D7%95%D7%97%D7%90%D7%99,Q6961542,,,,,,,
Biblical,מציאת אישה ליצחק,מציאת אישה ליצחק,,https://he.wikipedia.org/wiki/%D7%9E%D7%A6%D7%99%D7%90%D7%AA_%D7%90%D7%99%D7%A9%D7%94_%D7%9C%D7%99%D7%A6%D7%97%D7%A7,Q97216860,,,,,,,
Biblical,מתו בעטיו של נחש,מתו בעטיו של נחש,,https://he.wikipedia.org/wiki/%D7%9E%D7%AA%D7%95_%D7%91%D7%A2%D7%98%D7%99%D7%95_%D7%A9%D7%9C_%D7%A0%D7%97%D7%A9,Q125945423,,,,,,,
Tannaim,נחום הלבלר,נחום הלבלר,,https://he.wikipedia.org/wiki/%D7%A0%D7%97%D7%95%D7%9D_%D7%94%D7%9C%D7%91%D7%9C%D7%A8,Q20609267,,,,,,,
Amoraim,נחותי,נחותי,,https://he.wikipedia.org/wiki/%D7%A0%D7%97%D7%95%D7%AA%D7%99,Q6818570,,,,,,,
Tannaim,נחמיה איש שיחין,נחמיה איש שיחין,,https://he.wikipedia.org/wiki/%D7%A0%D7%97%D7%9E%D7%99%D7%94_%D7%90%D7%99%D7%A9_%D7%A9%D7%99%D7%97%D7%99%D7%9F,Q61126564,,,,,,,
Tannaim,נחמיה העמסוני,נחמיה העמסוני,,https://he.wikipedia.org/wiki/%D7%A0%D7%97%D7%9E%D7%99%D7%94_%D7%94%D7%A2%D7%9E%D7%A1%D7%95%D7%A0%D7%99,Q6580650,,,,,,,
Biblical,נס אסוך השמן,נס אסוך השמן,,https://he.wikipedia.org/wiki/%D7%A0%D7%A1_%D7%90%D7%A1%D7%95%D7%9A_%D7%94%D7%A9%D7%9E%D7%9F,Q16131279,,,,,,,
Biblical,סוא מלך מצרים,סוא מלך מצרים,,https://he.wikipedia.org/wiki/%D7%A1%D7%95%D7%90_%D7%9E%D7%9C%D7%9A_%D7%9E%D7%A6%D7%A8%D7%99%D7%9D,Q6760545,,,,,,,
Biblical,עילי האחוחי,עילי האחוחי,,https://he.wikipedia.org/wiki/%D7%A2%D7%99%D7%9C%D7%99_%D7%94%D7%90%D7%97%D7%95%D7%97%D7%99,Q6644794,,,,,,,
Biblical,עירא היאירי,עירא היאירי,,https://he.wikipedia.org/wiki/%D7%A2%D7%99%D7%A8%D7%90_%D7%94%D7%99%D7%90%D7%99%D7%A8%D7%99,Q6559090,,,,,,,
Tannaim,על דאטפת אטפוך,על דאטפת אטפוך,,https://he.wikipedia.org/wiki/%D7%A2%D7%9C_%D7%93%D7%90%D7%98%D7%A4%D7%AA_%D7%90%D7%98%D7%A4%D7%95%D7%9A,Q6915920,,,,,,,
Biblical,"ענר, אשכול וממרא","ענר, אשכול וממרא",,https://he.wikipedia.org/wiki/%D7%A2%D7%A0%D7%A8%2C_%D7%90%D7%A9%D7%9B%D7%95%D7%9C_%D7%95%D7%9E%D7%9E%D7%A8%D7%90,Q28492829,,,,,,,
Tannaim,פיוט אלה אזכרה,פיוט אלה אזכרה,,https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%94_%D7%90%D7%96%D7%9B%D7%A8%D7%94,Q120967665,,,,,,,
Tannaim,פלימו,פלימו,,https://he.wikipedia.org/wiki/%D7%A4%D7%9C%D7%99%D7%9E%D7%95,Q111273415,,,,,,,
Biblical,פראם,פראם,,https://he.wikipedia.org/wiki/%D7%A4%D7%A8%D7%90%D7%9D,Q25497351,,,,,,,
Biblical,פרעה,פרעה,,https://he.wikipedia.org/wiki/%D7%A4%D7%A8%D7%A2%D7%94_%28%D7%91%D7%99%D7%9E%D7%99_%D7%9E%D7%A9%D7%94%29,Q85996794,,,,,,,
Tannaim,פרקי רבי יאשיה,פרקי רבי יאשיה,,https://he.wikipedia.org/wiki/%D7%A4%D7%A8%D7%A7%D7%99_%D7%A8%D7%91%D7%99_%D7%99%D7%90%D7%A9%D7%99%D7%94,Q138756917,,,,,,,
Biblical,פשחור בן מלכיה,פשחור בן מלכיה,,https://he.wikipedia.org/wiki/%D7%A4%D7%A9%D7%97%D7%95%D7%A8_%D7%91%D7%9F_%D7%9E%D7%9C%D7%9B%D7%99%D7%94,Q30527364,,,,,,,
Biblical,צלק העמוני,צלק העמוני,,https://he.wikipedia.org/wiki/%D7%A6%D7%9C%D7%A7_%D7%94%D7%A2%D7%9E%D7%95%D7%A0%D7%99,Q65249940,,,,,,,
Biblical,צפניה בן מעשיה,צפניה בן מעשיה,,https://he.wikipedia.org/wiki/%D7%A6%D7%A4%D7%A0%D7%99%D7%94_%D7%91%D7%9F_%D7%9E%D7%A2%D7%A9%D7%99%D7%94,Q18388428,,,,,,,
Amoraim,רב אבדימי בר חמא בר חסא,רב אבדימי בר חמא בר חסא,,https://he.wikipedia.org/wiki/%D7%A8%D7%91_%D7%90%D7%91%D7%93%D7%99%D7%9E%D7%99_%D7%91%D7%A8_%D7%97%D7%9E%D7%90_%D7%91%D7%A8_%D7%97%D7%A1%D7%90,Q30526578,,,,,,,
Amoraim,רב אחדבוי בר אמי,רב אחדבוי בר אמי,,https://he.wikipedia.org/wiki/%D7%A8%D7%91_%D7%90%D7%97%D7%93%D7%91%D7%95%D7%99_%D7%91%D7%A8_%D7%90%D7%9E%D7%99,Q16133482,,,,,,,
Amoraim,רב הונא (הכהן),רב הונא (הכהן),,https://he.wikipedia.org/wiki/%D7%A8%D7%91_%D7%94%D7%95%D7%A0%D7%90_%28%D7%94%D7%9B%D7%94%D7%9F%29,Q12411198,,,,,,,
Amoraim; Tannaim,רב הינק,רב הינק,,https://he.wikipedia.org/wiki/%D7%A8%D7%91_%D7%94%D7%99%D7%A0%D7%A7,Q6539352,,,,,,,
Amoraim,רב זביד מנהרדעא,רב זביד מנהרדעא,,https://he.wikipedia.org/wiki/%D7%A8%D7%91_%D7%96%D7%91%D7%99%D7%93_%D7%9E%D7%A0%D7%94%D7%A8%D7%93%D7%A2%D7%90,Q6578146,,,,,,,
Amoraim,רב סעורם,רב סעורם,,https://he.wikipedia.org/wiki/%D7%A8%D7%91_%D7%A1%D7%A2%D7%95%D7%A8%D7%9D,Q18388206,,,,,,,
Tannaim,רבי אלעזר בן חנניה,רבי אלעזר בן חנניה,,https://he.wikipedia.org/wiki/%D7%A8%D7%91%D7%99_%D7%90%D7%9C%D7%A2%D7%96%D7%A8_%D7%91%D7%9F_%D7%97%D7%A0%D7%A0%D7%99%D7%94,Q6575870,,,,,,,
Tannaim,רבי אלעזר בן מתיא,רבי אלעזר בן מתיא,,https://he.wikipedia.org/wiki/%D7%A8%D7%91%D7%99_%D7%90%D7%9C%D7%A2%D7%96%D7%A8_%D7%91%D7%9F_%D7%9E%D7%AA%D7%99%D7%90,Q110567722,,,,,,,
Tannaim,רבי זוטרא,רבי זוטרא,,https://he.wikipedia.org/wiki/%D7%A8%D7%91%D7%99_%D7%96%D7%95%D7%98%D7%A8%D7%90,Q85988567,,,,,,,
Tannaim,רבי חנינא איש אונו,רבי חנינא איש אונו,,https://he.wikipedia.org/wiki/%D7%A8%D7%91%D7%99_%D7%97%D7%A0%D7%99%D7%A0%D7%90_%D7%90%D7%99%D7%A9_%D7%90%D7%95%D7%A0%D7%95,Q19927860,,,,,,,
Tannaim,רבי חנינא בן רבי יוסי הגלילי,רבי חנינא בן רבי יוסי הגלילי,,https://he.wikipedia.org/wiki/%D7%A8%D7%91%D7%99_%D7%97%D7%A0%D7%99%D7%A0%D7%90_%D7%91%D7%9F_%D7%A8%D7%91%D7%99_%D7%99%D7%95%D7%A1%D7%99_%D7%94%D7%92%D7%9C%D7%99%D7%9C%D7%99,Q108207671,,,,,,,
Tannaim,רבי יהודה בן בתירא השני,רבי יהודה בן בתירא השני,,https://he.wikipedia.org/wiki/%D7%A8%D7%91%D7%99_%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%91%D7%9F_%D7%91%D7%AA%D7%99%D7%A8%D7%90_%D7%94%D7%A9%D7%A0%D7%99,Q92636151,,,,,,,
Amoraim,רבי יהודה בן פזי,רבי יהודה בן פזי,,https://he.wikipedia.org/wiki/%D7%A8%D7%91%D7%99_%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%91%D7%9F_%D7%A4%D7%96%D7%99,Q16133498,,,,,,,
Tannaim,רבי יהודה בן קנוסא,רבי יהודה בן קנוסא,,https://he.wikipedia.org/wiki/%D7%A8%D7%91%D7%99_%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%91%D7%9F_%D7%A7%D7%A0%D7%95%D7%A1%D7%90,Q105152781,,Hiyya the Great / רבי חייא,,,,,Syria Palaestina / סוריה פלשתינה
Tannaim,רבי יהושע בן כפוסאי,רבי יהושע בן כפוסאי,,https://he.wikipedia.org/wiki/%D7%A8%D7%91%D7%99_%D7%99%D7%94%D7%95%D7%A9%D7%A2_%D7%91%D7%9F_%D7%9B%D7%A4%D7%95%D7%A1%D7%90%D7%99,Q121076392,,,,,,,
